text,label
JetBlue how much longer to entity open entity I am a diabetic and I need sugar entity entity entity have entity,0
USAirways On entity 2hrs after my entity was Cancelled Flightled entity entity was beyond rude and not helpful AmericanAir they re weighing you down,0
southwestair Amazing entity on the entity to LAX entity entity entity entity a68d5fULmH,1
AmericanAir entity entity entity if I ask do you handle all of your Social entity in entity,1
united entity entity you care about the entity of my entity United entity had the entity to help n failed United entity,0
USAirways nope they just announced we re headed back to the entity,0
USAirways the least you could do is make up for what you have caused You are ruining entity s entity You should be ashamed,0
USAirways you can t control the entity but you entity control your entity processes entity and entity anotherfail,0
AmericanAir 3days and no entity entity or anyone to pick up my entity Held on entity til 130 am and holding again now Insane entity,0
JetBlue if you can get us on a entity to entity all will be good entity now not looking promising,0
USAirways US 728 then lost entity entity three different entity Not only grounded endlessly now without entity entity entity,0
united just texted me to say entity is delayed due to entity entity entity entity They pulled the entity in Late entity entity,0
united Understood and entity I should have tried reaching out entity,1
SouthwestAir it says I can t because my entity is in entity,0
SouthwestAir entity entity Because everyone deserves RedCarpet entity and a 1 even if it s your entity entity entity entity QjKL4aBprG,1
AmericanAir thnkx bt dont entity now we will need to go entity out of OUR entity to get where we NEED to be for the u entity this sux neveragain,0
USAirways I ve been waiting for entity for 45 and on entity 36min and counting entity of entity entity on entity not flattering,0
USAirways I know some entity have to use your entity but doesn t entity entity ever matter I really hate to complain but it s brutal,0
USAirways thank you Glad to be heading home entity entity at your entity entity,1
united how can a entity that has been sitting in a entity all entity have numerous mechanical entity Doesn t anyone actually do entity,0
AmericanAir i got a new entity for entity entity,1
united Very impressed so far An app that s worth a entity and sms entity on my entity,1
united entity entity but the entity is ok GetPhilz United entity SFO entity http t entity Sg7IQqFVsO,0
SouthwestAir its entity 218 of that entity to you all entity next we all won entity get our entity properly transferred facepalm smh,0
united Thx just entity entity Conf entity MQXC64 entity MPWNC2 Any entity appreciated,1
AmericanAir she should not only get a entity but also an entity for the deplorable entity,0
AmericanAir I tried to entity a rwrd and was told I couldnt Bought tix on USAir now AA no entity didn t entity to AAdv with this svc,0
AmericanAir BDinDallas The personal entity you re known for entity Other entity entity blaming understaffing on entity And 3 entity entity entity,0
USAirways I have run out of entity We are sitting in a entity without entity in entity of entity and there is no entity from anyone40min,0
USAirways CLT please send more than one cust svc entity to your cust svc entity to assist a entity out the entity entity entity entity v24QNp3DOi,0
VirginAmerica everything was fine until you lost my entity,0
SouthwestAir trying to get anyone on entity Flt Cancelled Flighted Please get me to Denver,0
united do you know how to use twitter bro Your terminal entity like it s in entity Here s another entity entity entity entity M9Nywr5Kbs,0
JetBlue not ok to Cancelled entity entity 1274 tmrw for entity entity to rebook 4 entity the next entity when there is entity tmrw entity no entity,0
united Soooo it s been 15 entity and you ve offered no entity So I assume poor entity by entity entity is the entity now,0
united flt 4567 entity entity has changed five entity in the last 20 entity Why don entity you figure out a entity and announce once,0
USAirways 800 referred me back to entity entity but I left the entity I was on entity 17A,0
USAirways What a great entity to kick entity when they are down Cancelled Flight a entity entity and rebook me on one two entity south from here entity,0
USAirways the entity on your entity entity when waiting for a entity is the most annoying entity ever especially when waiting for over 10 entity,0
JetBlue entity entity in the entity too upset entity now,0
SouthwestAir thank you,1
USAirways what s happening with 1217 Phl to LAX Now 3 entity entity entity entity,0
JetBlue is definitely my new favorite entity,1
AmericanAir why have I been on entity for almost 3 entity This is ridiculous,0
JetBlue 2 entity of empty evermoreroom entity and we can t move bc we didn t entity entity entity JetBlue jetbluebos cheap,0
USAirways yes but I had to pay more for another entity to get me out entity since there weren entity anymore for entity not fun,0
AmericanAir two delayed entity entity that weren t entity reLate Flightd entity up the good entity,0
JetBlue entity you bae JetBae,1
USAirways I will never fly USAirways again,0
united The entity that designed the 787 entity entity to extend half a entity into the entity for entity 27A should be forced to always sit here,0
AmericanAir but your entity entity amp entity entity have handled entity well Texting entity let me catch a few entity during entity,1
united is a joke entity of angry entity at IAH this entity,0
united I had one entity I was the last entity what does that mean,0
united really enjoying my entity on entity over 1 entity Perhaps a better entity entity is needed entity entity entity 8VnCKgZxl1,0
united tried a different entity IAH MNL 4 1 15 4 17 15 6 entity are advertised for 1038 but are not bookable due to entity entity,0
AmericanAir entity in DFW Your entity entity having to fly to entity to get to entity,0
united entity entity entity a entity to an entity that verifies the initial entity with 20 entity saying the same entity entity,0
united If it s any entity your entity was stellar Just not the entity delays I encountered with every one of my 4 entity,0
SouthwestAir trying to change my entity been on entity for 45 entity and can t do it online was directed to call entity,0
JetBlue you got yourselves hot entity flying the entity for entity loyal,1
AmericanAir Cancelled entity my entity saying it is entity of entity entity when it was the only entity that was Cancelled entity,0
USAirways entity again lost entity And two of them theworst,0
JetBlue entity entity there stairs at entity I can walk short entity but not stairs,1
AmericanAir the entity received by both of us was rude and well below my entity of your entity That is what s most frustrating,0
JetBlue entity,1
SouthwestAir first entity flying with you You ve definitely won me over,1
JetBlue entity entity entity JBLU entity on New entity entity StreetWise entity http t entity C7tpdKqULM,1
AmericanAir I tried several entity to select seats The only entity ever available would ve cost me 30 extra per entity,0
JetBlue why are we delayed entity 1601,0
united no entity entity,0
USAirways I know that entity Evaluate further entity,1
JetBlue haha no entity to apologize I ll be entity entity entity sooner than Late Flightr I love JetBlue,1
united for an early flt I think a entity is appropriate entity reviewed and nada entity until next entity Expect full entity,0
JetBlue I hope your entity entity entity are as reliable friendly as they usually are so far you are not living up to your entity exper,0
SouthwestAir entity you can do to help us restore some barely expired RapidRewards entity,0
VirginAmerica it was amazing and arrived an entity early You re too good to me,1
SouthwestAir entity for the terrible entity Stranded in MDW for 2 entity amp now can t find entity for rebooked entity from MKE,0
AmericanAir for my entity and you know what I get a we don t entity anybody back a entity who cut me off when speaking,0
USAirways just hit 4hrs what is typical entity entity right now should i entity 2h30m to the entity entity entity,0
AmericanAir I m not sure what happened to my USAirways entity when the entity took entity,0
SouthwestAir We ve been sitting at the entity for two entity waiting for entity to be loaded I m telling entity,0
united thnx for quick entity but don entity think you can assist Our intl grp will be put to considerable entity entity,0
united cleaning a regional entity takes an entity,0
AmericanAir whenever I cheat on you it goes horribly wrong I promise I won t entity anymore I m talking about you Delta,0
SouthwestAir our entity entity we don t entity that Small entity ripped entity entity soaked busted entity SORRY http t entity LHwFBKFynI,0
united I took entity of it myself Had to rent a entity and entity 3 entity to retrieve my entity entity to united entity,0
JetBlue if only the entity was on the entity entity entity entity well I ll live nexttime andthewinneris,0
USAirways They don t stand alone for me I bought tix based on USAir confirmed entity What entity is entity if you change it anyway,0
united entity begins in 3 entity Up all entity due to entity and still waiting to talk to entity about lost entity,0
USAirways USAirways So my entity was Late entity getting into entity so i miss my entity to entity entity again last entity I EVER entity USAIR,0
USAirways on entity for 1 entity and 14 entity trying to find the entity entity Cancelled Flightled where is luggage http entity entity i1SfMI7zat,0
united entity me that you re at least going to cover a entity and get me out of here,0
JetBlue good entity entity TailfinThursday http t entity Nc0ES6e4Lf,1
USAirways paid to upgrade to first entity went up to entity entity at PHX entity to be turned away because our entity is to CUN and not entity,0
united entity for a entity it would be nice if your entity was actually in the entity when you change a entity,0
entity SouthwestAir heartlanta,1
JetBlue entity the entity wasn entity until 9 51pm but it s already been delayed,0
JetBlue has screwed me over for the last entity SouthwestAir entity to give you my entity JetScrew AwfulCustomerService,0
AmericanAir you re almost as bad as united,0
USAirways 5534 That s the entity I was placed on after original entity to entity was Cancelled Flightled Now 5534 is on 1hr entity,0
VirginAmerica I see what you did there,1
SouthwestAir sure entity,1
SouthwestAir I just wanted entity to know that I don t think they re as great as I used to anymore entity to look into,0
JetBlue Thank you for entity However I submitted entity about the entity on entity entity entity you listen,0
USAirways this entity doesn entity correct the entity that your entity failed to keep entity updated,0
united entity to the entity that he could Just to know after this entity I m Cancelled Flighting my entity card Thank entity for entity,0
USAirways entity entity entity entity entity the entity is not here It made it to entity before me Oops not your entity entity entity entity Uld0hWFkfo,0
united Your entity tracking entity is worthless It tells me entity about where the entity is much less what your entity are to get it to me,0
united again I ask who can I call to get this fixed Tweeting me entity entity to stall only makes entity worse entity entity please,0
AmericanAir there are no more entity via united when I arrive to DFW and my entity is parked at IAH,0
AmericanAir I need to change a entity and my entity can t be changed online I also can t get a entity through due to high entity can u entity,0
AmericanAir Your entity has been incredible Truly amazed at the entity you have taken to enhance your entity entity Big thank you,1
JetBlue then this entity demanded I remove my old entity entity every other entity the JB entity politely handles it,0
AmericanAir my entity tried also That wasn t the entity they wouldn t entity it entity all literally said that you d rather have an empty entity,0
USAirways This is the worst flying entity of my entity entity scheduled for entity at 5 44pm from Phl 5 entity Late Flightr entity where I am,0
united still sucks I don t understand why you have two cust entity entity for a long entity at entity international entity entity unitedsucks,0
AmericanAir you suck worst entity ever I will never be flying you again I have been stuck here for 13 entity no entity is helping fuckoff,0
united so I wasted 40mins entity in 2 online entity you are telling me you didn t receive how do I know this entity entity happen this entity,0
SouthwestAir Landed in entity entity for taking entity of us http t entity RYXbPLgMnK,1
united Awesome entity entity on UA1589 re the entity the entity entity called and they want their entity entity back,0
united the entity is due to entity entity for 20 entity What about the entity entity you provided for 100 FlightFail Hour20Delay,0
united YOU entity entity HORRIBLE,0
united annricord 0162431184663 3 of your entity said we would be refunded entity said United should never have sold us the entity,0
united what did you do with my entity entity entity Seriously,0
AmericanAir yes called your entity entity on skype well worth the 50 entity recommend others do the same,1
USAirways started trying to reach a real entity over an entity ago still no entity,0
JetBlue the whole entity Hoping for better entity on the entity entity entity,0
united jsumiyasu I am thankful to the United entity entity who put me in the last entity on the last entity out entity Late entity is still entity,1
united lpdstock entity entity obviously don t entity entity making entity more and more like real entity,0
USAirways I had 20 748 entity in my entity and was informed I d forfeit them bc of 33 entity of entity I,0
united My entity and I will be sharing this dreadful entity entity entity entity UA cares about young entity traveling alone United entity,0
united Another unfortunate entity of bad entity usually maintenance entity They are now swapping entity to ONT will get in Late entity,0
JetBlue oh definitely I entity of only fly JetBlue,1
AmericanAir welcome anyone who works in those entity deserves a thank you even though I am other entity of entity lol entity,1
united he has no entity and Iove it,1
AmericanAir entity I am 2495 1170 RNO entity at 1229 on 2 25 w entity at DFW to LGA I can do the 1120am to LAX and then to entity,0
united we ve been waiting for over an entity for our entity what gives,0
SouthwestAir your entity were the entity who were rude and unhelpful and prompted my initial entity This is so easy to fix,0
usairways Cancelled Flighted and rescheduled said I d have to pay 75 for earlier entity at next entity entity entity proactively offered same for 0,0
VirginAmerica entity for taking entity of SuuperG on her entity rockstars travel,1
AmericanAir All of the nicest entity in the entity entity at entity entity entity Gladys in San Juan entity entity Amiga,1
JetBlue entity for the instant entity and for still doing first entity free so important,1
USAirways entity for entity,0
USAirways I want to love you 43 entity on entity entity me understand why I switched entity entity http t entity cHGy5yrVka,0
USAirways how can I make a entity you take the entity but I don t have a entity Explain,0
JetBlue handled 0xjared s entity like social entity entity Good entity for when our entity entity are all run by friendly entity,1
USAirways have dinner entity in a few entity and I ve been trying to get through to you since entity onholdwith,0
USAirways is there gonna entity a better day entity call I ve called on 3 separate occasions entity past couple entity weeks entity never get to a person,0
united This entity entity was extremely helpful to a entity who had a hard entity walking Very touching,1
VirginAmerica entity and I ordered three entity via my entity and they never came Awesome,0
united It was Cancelled Flightled entity of the entity were notified Complete entity of entity entity AerocivilCol,0
VirginAmerica your entity is tripping I m trying to check in and I m getting the entity text entity I am reluctant to enter any entity entity,0
americanair Can entity contact me about my awful entity with american entity this entity,0
USAirways i hope i get the entity to join the entity with this entity opening,1
VirginAmerica Is it normal to receive no entity from entity entity baggageissues smh,0
USAirways I open the entity entity and earn 44 000 entity and you wont entity the entity to my entity to restore the forfeited entity,0
USAirways been on entity for more than 2 5 entity this after not getting through after 2 entity on entity this entity with no entity entity,0
USAirways entity entity is so shitty entity never showed up so we waited entity because another entity was supposed to come but didn entity Cancelled Flighted,0
SouthwestAir entity I know that Also noticed you offer A entity entity after A60 So your entity are too popular,0
united are the entity going to be restructured entity a entity entity brotha out I thought I was winning with you guys until entity lol,0
entity entity this shit No entity RT JetBlue Our entity entity on fleek entity entity entity sKEbqKtxvX,0
AmericanAir I tried EXTREMELY RUDE Even the entity And when I asked to speak to HIS entity I was told no,0
USAirways I ask for entity maybe entity added to my entity for my entity and for the entity that I had to spend,0
JetBlue anything serious I should worry about,0
JetBlue Is there something going on with your entity entity s been delayed several entity for my entity and i m not receiving any entity,0
AmericanAir you have let me down Seriously unhappycustomer,0
SouthwestAir nice entity on the entity entity,1
JetBlue jannasaurusrex entity for the entity entity Janna WeAppreciateYou TrueBlue and now I M feeling like a entity jetbluefame,1
SouthwestAir on unscheduled entity entity please have a better entity in entity not worth the paid entity entity,0
united entity for ruined my entity for having poorly maintained entity that can t fly safely out of STT UA1481 Cancelled Flightledflight,0
AmericanAir boarded entity 2334 at 8 30am Now 11 40 Still sitting on runway entity entity entity,0
united the entity entity is far from entity entity entity they need training on entity entity So it s like entity u entity lying how can I help,0
AmericanAir entity entity necessary It was entity and I was on entity XOXO,1
AmericanAir entity entity friends My entity entity entity AA362 DFW gt gt MKE was Cancelled Flighted due to weather Any entity you can help here What are her entity,0
USAirways entity,1
united which now has entity entity with an undetermined entity of entity until the entity even arrive,0
nrhodes85 entity Another entity entity NOT entity USAirways,0
SouthwestAir disappointed with entity entity right now my entity was only one Cancelled Flightled at my entity entity now I m losing 2 entity from entity,0
USAirways lol entity to you we had to switch to entity entity entity entity Sl6BDRXfN8,0
Yes I filed a entity in entity My entity are in entity entity 24 entity Late Flightr and still can t find my entity USAirways,0
SouthwestAir just talking to entity entity united makes me appreciate you even more They could learn so much from you,1
AmericanAir well Done all of you xx,1
SouthwestAir rude entity svc won t accommodate an earlier entity entity o 400 entity entity entity takes entity over entity badservice,0
united I am a frequent entity Congrats u only lost my entity once in 20 entity Problem it was entity and your entity were rude still no entity,0
united hey left my entity entity w entity entity in United filed online entity no entity,0
AmericanAir my entity entity is scheduled on entity AA138 I believe entity for the entity,1
USAirways had to call to find out I was entity booked entity why ask for my entity an entity for entity of entity,0
SouthwestAir can i get tiks for DestinationDragons omg id entity to Plz im dying,1
VirginAmerica it s really aggressive to blast obnoxious entity in your entity faces amp they have little entity,0
AmericanAir can I get entity before 12 or no,0
AmericanAir I understand the entity entity I don t understand how I was not notified of the Cancelled Flightlation and had to realize it so Late entity,0
SouthwestAir On entity for 45 entity trying to rebook a Cancelled Flightled entity with a entity entity entity,0
JetBlue I guess I have to redo the entity entity entity Ugh,0
AmericanAir 4285 Apparently we re told entity on the entity keep promising to come and they don t,0
united entity entity have 1st entity entity for connecting entity Your entity Late entity We miss entity Had next entity Yet u entity entity entity it,0
VirginAmerica entity Just wanted to see if you have any new entity planned this entity for entity entity flying you entity and entity to do so more,1
united thank you Love united Have 4 entity entity,1
united updated A320 entity has wifi and device entity but no entity I don t get it How can I charge entity,0
SouthwestAir kudos to the RSW entity entity for entity routing entity to alleviate Over entity due to down graded EQP 800 now 500,0
united thank you for following up,1
JetBlue thank you I m excited to fly with you for the first entity,1
united On last entity of the entity no less I am now driving 4 entity to entity thru a entity Thx to your entity lack of entity entity,0
united entity entity with the no enertainment on 6 entity entity entity entity at entity entity jetblue entity entity entity HI76BOavXY,0
united 40 entity on entity now That entity after 9 entity entity,0
AmericanAir 4828 but I just missed it because no entity is at the entity to marshall us in so now I have to rent a entity entity entity 5 entity entity entity,0
united entity to know that 3 entity of my entity is worth 7 99 Free DirectTV for everyone Ever hear of preventative entity,0
JetBlue I know but I wanted to pass it along Not good for the T5 entity entity for entity who flies 2 3 entity a entity,0
USAirways haha no entity you entity are the best 1 for spelling my entity correctly,1
AmericanAir already did amp an automated entity told us to wait 2 entity They have yet to call back,0
USAirways keithlaw I flew entity entity for the first entity entity got propositioned by the entity entity true entity Creditcardsales,0
Thank you for sending more entity AmericanAir They re pretty handy dandy more entity here http t entity FvlxIRh1F1 LookforwardtoflywithAA,1
united Blackmailed me into paying 130 extra or having my entity entity nullified in San Francisco entity Terrible entity from entity entity,0
USAirways the entity hung up on me,0
JetBlue 117 entity maybe,0
united no entity tagging led to many entity backing up the entity to front with entity,0
SouthwestAir entity We will see what happens,1
USAirways we re all entity here and no entity is saying anything I ll most likely be missing my entity to BWI AGAIN entity entity entity JhaU4K48yv,0
DeltaAssist now at 57 entity waiting on entity entity entity for entity to pick up entity,0
SouthwestAir hv wounded vet stuck in entity He s traveling to entity 4 healing entity entity ny Late Flightst entity by 9 2 entity intl flt entity,0
united was that entity I ll entity though I don t think you ll make a entity appear,0
entity to USAirways my entity is all screwed up Ive had to move entity and a entity and im entity not out of nyc yet,0
I just need a entity to sleep when I land without entity in PLS AmericanAir,0
united 6 entity mechanical entity killing me,0
SouthwestAir I love you entity travel doesn entity get easier,1
USAirways entity Can you help remind the entity it s ok entity Heard entity of a streaming wifi entity entity entity you might be installing,1
USAirways entity means a entity after I was verbally cussed out charged entity for a entity entity then told I don t entity like dealing with it,0
AmericanAir why would it take that long My entity entity entity says the entity hasn entity been charged yet Should it take 5 entity for this,0
united unitedairlines so my entity is for your entity not for you to correct your atrocious entity entity entity to know,0
JetBlue yes thankfully entity just got here and now they are loading but very frustrated I was supposed to be there by 10 10 30,1
JetBlue ok we got as far as entity entity due to entity being closed Can you get us to HPN or LGA Please,0
USAirways nervous for entity tomrw out of key west not friendly entity entity,0
united those whose entity to actually fly with you over 30k entity deserve better entity than a entity entity,0
AmericanAir dogbuckeye No I was on entity for 4 1 2 entity 3 diff entity each w different entity frustrating kept getting txfd,0
united entity when I got to the entity I specifically asked if there where any other entity Very discouraging to walk past the entity 37d,0
united Just did entity for checking,1
AmericanAir Can t entity now as all entity have been taken There has to be a entity to handle high entity of entity entity,0
USAirways worst entity entity entity ever entity Get it together,0
FYI JetBlue The last email entity we undrstnd this wasnt best 4 you but hope 2 wlcm u back onbrd entity the entity nice entity lol,0
USAirways so basically I am stuck paying for hidden entity and being bumped to an inferior entity JetBlue here I come usairways entity,0
USAirways look out for flying entity this entity It s a entity it s a entity Nah never mind it s just a entity,1
united And yet we still haven t left yet and I can t watch my pre paid DirectTV firstworldproblems,0
USAirways thank you 3860 to cincy just landed you should add frequent entity entity to my entity a long incredibly frustrating entity,0
USAirways its fine Just wondering where my entity went,0
SouthwestAir Been on entity for over an entity any entity entity can help me on here,0
united entity for not getting my BusinessFirst entity tagged entity onto my connecting entity at EWR despite a 2 entity entity entity entity,1
AmericanAir Pathetic entity Just found out my entity has been sitting at LGA for 20 entity and no entity from you to lmk or entity of entity entity,0
JetBlue entity for letting us know Hoping for no more entity,1
AmericanAir Thank you,1
AmericanAir lost my entity missed their entity kept them crated 30 entity for a would be 5 hr entity You ll never touch my entity again,0
united no we are boarding but why can t your entity on the entity taking entity of 1K entity link entity,0
united I like entity less than you because I m the entity on the entity Connect me with a entity,0
united an entity is a weather entity Your entity deciding to waste enough entity so the entity wouldn entity let him fly is entity,0
USAirways ok thank you Very helpful This is why you re my favorite entity,1
SouthwestAir you guys are so clever entity entity entity qn5odUGFqK,1
SouthwestAir entity entity entity is the 24th and he s not seeing Imagine entity at DestinationDragons,0
united entity it was my first entity in a United entity and felt welcomed,1
united is amazing how hard is to talk with entity entity,0
SouthwestAir entity I did and the entity came straight to my entity Thank you you guys rock,1
AmericanAir To think that I m a entity entity entity how you treat the entity I know which rewards entity I m Cancelled Flightling immediately,0
united Rude grouchy entity at entity check in just got my 19 entity entity off to a lousy entity He needs a entity or something,0
SouthwestAir Thx for your quick entity and entity bf will make good entity of the entity satisfied happycustomer,1
USAirways Able Does that mean not having private entity and not helping those w entity that won t fit entity,0
JetBlue 2324 from entity to Dca And my awesome entity entity is entity,1
united last entity we also had entity entity and a flat entity Another entity last entity was Cancelled Flighted Your entity entity is the entity,0
SouthwestAir entity for taking entity of me entity Michele rocked the entity entity entity 25 HOU,1
united can you please stop Cancelled Flightling your entity I am trying to get entity to take two entity entity You ve Cancelled Flightled 3 entity on me,0
SouthwestAir loving the new entity and the lighting only wish entity were larger http entity entity h44uJ63CJG,1
SouthwestAir I did but it only shows one entity one entity When I try to go to the entity entity and entity roundtrip there s entity available,0
USAirways I just spent 3 5 entity and got nowhere entity entity epicfail,0
united it s amazing really,1
united Another terrible entity with United entity entity And no entity from entity entity united notimpressed,0
united entity I paid to check my entity and now entity 1086 is entity entity to check entity for free 1 entity before entity notcool,0
VirginAmerica Flying LAX to SFO and after looking at the awesome entity entity I actually wish I was on a long entity,1
USAirways the entire entity entity on entity 738 from entity to PHL is doing a wonderful entity and making this entity not totally suck,1
AmericanAir you are beyond entity entity entity entity looks like a entity entity,0
SouthwestAir stuck on the entity again Delayed on entity Not a good entity to take entity of your loyal entity,0
AmericanAir there s a direct from entity w a entity but u rebooked niece entity entity t get through on entity customerservicefail,0
united entity I just submitted entity for the entity to give entity,1
united How do you have a scheduled entity WITH entity entity Is there a competent entity working at this entity,0
AmericanAir beantownmatty entity like a entity,1
AmericanAir how is US4623 going to be on entity when they are still deplaning at 4 08 This is entity,0
JetBlue is gettin fancy entity LieFlat entity entity on the entity Saxonandparole LobsterMac BloodyMary JetSetter entity entity entity zf5wjgtXzT,1
AmericanAir I slept in the entity entity due to mechanical entity and was given 10 000 entity entity to try and make it right slapintheface,0
united not able to entity you my entity entity,0
united entity that s big of you but I don entity have terribly high entity at this entity,0
united entity United You should take entity of your entity entity in entity entity entity Terrible entity from the entity who was helping me,0
USAirways entity We did see an entity Unhelpful Some got entity others did not for unexplained entity,0
usairways 4 entity in 48hrs entity I ve had the same entity entity for 3 of those entity Freaky entity entity entity she s great,1
united you re right entity you caught the mechanical entity Too bad there are no entity But ok,0
USAirways Why is there no entity entity for entity entity,0
united wtf is your username and or email addr signin entity unavailable Been trying to login since entity,0
SouthwestAir my entity was Cancelled Flightled entity Just looking to Cancelled entity and entity my entity That s all,0
united Contacted entity and was told that there s entity they can do they suggested I email for some entity cust entity,0
VirginAmerica You d think paying an extra 100 entity RT for entity might afford you hiring an extra entity at sfo entity,0
americanair I finally got entity on the entity so no entity,0
USAirways you idiots kept an on entity entity on the entity for over an entity forcing us to not be there 10 entity before,0
JetBlue you re lucky we re still flying you after entity s landing gear entity entity your entity together and help us sit with our entity,0
JetBlue entity so much for entity entity u entity amazing,1
JetBlue Beatriz and Susan entity 4 MCO,1
SouthwestAir it s not disappointment it s a blatant entity for your entity select entity it s becoming a entity that s pushing,0
AmericanAir gotta love those skycaps entity problems entity than anyone else in the terminal entity they did it with a smile entity their face,1
USAirways 42 entity holding Seriously if your average wait entity is over 30 entity then maybe just maybe you re understaffed,0
SouthwestAir yeah they re somewhere Hopefully getting them back entity Just frustrated tweeting,0
united 32 entity getting pretty tired about no entity on solving the entity plus missing a entity of entity and entity,0
SouthwestAir I can t begin to tell you how slow my entity entity entity is I can t even pull up an entity What am i paying 8 for,0
united entity entity entity Just entity that it can t be determined better,0
SouthwestAir entity snow removal entity 22 entity up the good entity entity this is where Cessna s become 747 s entity entity entity 7poFSXOjSY,1
united any entity you can help me find a entity to entity Stuck in entity sat on entity 2 entity now been waiting an entity for an entity,0
USAirways Also we are in entity entity entity you charge full entity for all these entity PLUS 200 2 entity entity even for entity,0
SouthwestAir Got it covered entity,1
united are the entity who make it difficult for me,0
AmericanAir I was told it would be emailed to me but I haven t received anything yet How can I follow up,0
united czamkoff It s all about entity and they don t really give a entity about paying entity greed,0
united excited to barrel through the entity at 600mph on a 75 entity entity of entity operated by a entity that can t get their tiny entity to work,0
JetBlue I waited in entity all that entity to be told by a crewmember that there s no entity until 9 30 3HrDelay disappointed,0
USAirways entity Cancelled Flighted because of entity Could not get to my entity notmyfault waive 200fee ripoff poorcustomerservice,0
JetBlue 2littlebirds entity captured entity We love the entity Enjoy the entity Thank you,1
USAirways I keep getting hung up on PLEASE respond so I can entity a entity with you I won t be able to buy one unless I speak to entity,0
USAirways 7 entity stranded in DCA entity entity and the worst entity entity Been a faithful entity for 15 entity but no more,0
USAirways Congrats you ve just lost a entity for good When I made a United entity entity free 5 entity You guys 2 entity on entity entity 25,0
JetBlue I hope so Wanted an early entity to avoid the entity entity but it s too Late entity for that,0
AmericanAir That s a rather clunky entity Whoever designed that clearly doesn entity understand e entity 101,0
Spend 1 entity on entity with USAirways,0
AmericanAir can you do anything to get AA953 moving Been almost 24 entity and entity at entity entity tired and want to get to BA,0
JetBlue boarding the entity of the entity first Like a entity sosmart jetblue frequentflyerappreciates alsoyayforsnacks,1
united UA5029 from RIC UA507 from ORD entity UA423 from entity ALL DELAYED for non weather entity entity to go youre batting 1 000 But no entity,0
USAirways That link doesn t entity on entity,0
USAirways It was this entity during all the entity in the entity entity Excited the entity was not Cancelled Flightled but sad he went missing,0
united RobBogart After I waited entity in the entity being told one entity after the other Why can t UAL be honest with its entity,0
SouthwestAir On entity for two entity and it timed out on me entity entity you got there,0
SouthwestAir weather bc of entity entity Hopefully everything goes smoothly now Thank you for follow up,1
USAirways AmericanAir 9 empty entity open in 1st on AA1061 entity entity for a entity entity entity entity Would love consistent entity,0
AmericanAir I wait 2 entity for entity to call me back re why flt is cxld entity amp they hang up the entity I answer on 1st entity,0
AmericanAir is the entity at entity this entity is going to get better or worse entity not Cancelled entity a entity like entity after 8h delayed,0
SouthwestAir VERY frustrated entity entity avail online for pref alt entity unable to entity online lost those entity during gt 2 entity entity entity,0
united Why do I still not have my entity They arrived 10AM entity website says they re still at the entity 2 1 2 entity Late Flightr nothappy,0
united done Want me to send a entity entity of the second entity which is now at over 45 entity,0
virginamerica why entity entity any of the entity include red entity Only white is offered redwineisbetter,0
SouthwestAir 2 entity on entity for entity entity never us entity again,0
SouthwestAir stop entity bs promos of anywhere starting at 79 I click and everywhere I d fly 130 The only entity thats 79 is CLE NoThanks,0
JetBlue entity off entity at thelodge Should be a fun entity YeniettElswood AndrewBiga CodyCleverly HeidiMacey motherpollock,1
USAirways you suck and you ruined my entity And my entity entity t even until entity,0
united What does delayed due to entity entity entity for UA761,0
JetBlue hey so Dre at Seatac entity in needs a entity stat entity gave me amazing entity entity and made me feel valued,1
united the entity tells us they have no entity for my entity as one of the entity opens the entity and I see 2 right there unitedlies,0
SouthwestAir thank you,1
united entity entity I don t usually rant but it s good to know entity s entity,1
united can t get anyone to deal with me in entity Cowardly entity entity I can t be looked in the entity by anyone,0
AmericanAir another generic entity entity Cmon You re terrible How about an actual helpful entity Not all the rude entity at LAX,0
USAirways AmericanAir you Cancelled Flightled my entity back during the entity and gave me a entity of 8 51 entity from PHL to EWR really,0
AmericanAir if my entity gets Cancelled Flightled entity should be able to reschedule to any entity entity want not the next entity or 2 entity after,0
AmericanAir Rizzilient After entity I finally got the automated entity to call me back but it hung on me This is beyond entity help,0
AmericanAir gotta be worse than delta w entity time entity entity rushed back to terminal C entity 8 25 flight entity they haven t strtd boarding,0
USAirways entity 8D on entity 545 last entity is the worst entity I ve ever been in No entity entity dividendsmember entity entity entity NUhpLNXRIq,0
AmericanAir overbooked entity entity from Mia to uvf after being in the correct entity we were moved back to entity on our special entity,0
SouthwestAir entity please How do we get that entity entity,1
SouthwestAir disappointed in the entity I ve received Checked in online checked my my entity entity online CHECKED entity entity THE entity,0
united entity thank again for your entity,1
United Claudia in IAH entity entity entity entity has me all set entity entity Thank you,1
united it s disgusting and unconscionable the entity I ve received entity,0
united entity I m booked Just spent an extra 7 entity in the entity w no entity Now flying middle entity to entity instead of entity,0
USAirways are you fucking kidding me http t entity qjLzrYWFj2,0
united you ve got to be kidding me I still haven entity talked to a human and your robotweeting me And asking for a follow,0
SouthwestAir looks like you are up and running for the entity Still can t get through on the entity entity you follow so I can dm you my entity,0
AmericanAir wow AmericanAir still screw n entity up,0
united I used to be a committed ContinentalAirlines entity until entity I remember now why I switched to SouthwestAir CommunicationFail,0
USAirways also your entity were entity then helpful when entity Kairys was checking his entity Two just left their entity completely 1 2,0
