text,label
SouthwestAir looking forward to the beats entity music entity available on my flight entity today entity That s pretty cool,1
USAirways AmericanAir pissing off thousands entity of East entity coast entity customers entity When the delay entity is longer than the flight entity you fail,0
SouthwestAir Make entity the world entity a better place entity Visit entity an elderly relative entity,1
united yea entity a refund entity Your airline entity ruined our trip entity,0
USAirways Hmmm Did the flight entity even really exist or did they just create it last night entity to get people entity off their backs entity usairsucks,0
USAirways every single time entity i fly you guys i am delayed at least 30 minutes entity Every time entity On flight entity 5612 out of CLT to nola,0
SouthwestAir here s a first both pilot entity and first officer entity in galley entity during flight entity,0
USAirways you are the actual worst entity You have zero respect entity for your passengers entity I m officially done flying with you,0
SouthwestAir Thnx Hopefully it s just on the nxt flight entity up I ve got 3 shows entity this wknd Worst entity case entity I ll just turn my sweatshirt entity inside out,0
JetBlue should ve been on one of your flights entity instead SouthwestAir has now lost our bags entity to add insult entity to injury,0
USAirways couldn t be more thankful to your orf and dca crews entity on the ground entity and in the air entity today entity for help entity with a sick kid entity and a lost bag entity,1
AmericanAir In car entity gng to DFW Pulled over 1hr ago very icy roads entity On hold entity with AA entity since 1hr Can entity t reach entity arpt for AA2450 Wat 2 do,0
JetBlue Navigating through 2 rebooks due to flu amp ice entity to visit my Mother entity Your CS entity reps entity have been so very helpful patient entity and friendly,0
AmericanAir That s a complete cop entity out U entity ask what the issues entity are then do nothing entity about it How are we supposed to sort the situation entity now,0
united still missing my luggage entity was promised someone entity would call no call entity so far flight entity from Shanghai entity to DC entity with connecting flight entity in ORD,0
united it s freezing on the gate entity bridge entity waitingforbags united EWR,0
JetBlue Hey guys why did my last flight entity earn me 0 pts entity http t co entity 1syWlmTZek,0
AmericanAir Call entity me Chairman entity or call me Emerald entity After what you did today entity to me you can call me a former customer entity,0
united Gate entity Agent entity Alavera is amazing,1
SouthwestAir Guys entity for real I ve been on hold entity for 4 hours entity including one hangup Please have someone entity reach out so I can get my back entity,0
united Brandi Zabsonre in Denver entity deserves a raise entity for bringing delight entity into a terrible travel entity situation entity big ups http t co entity TK3aOpdtSQ,1
usairways is your clt departures entity delayed Hoping I can make my connection entity after a lengthy take entity off delay entity and endless taxi entity ing here at clt,0
united Just checking in again what is the status entity of our claim entity It is going on 2 months entity with no attention entity to this We are very upset,0
AmericanAir Hi entity Get entity error entity msg entity when trying to check in on line entity States entity wrong pass Tickets entity rcvd from AA entity due to training in DFW U entity know Y entity,0
united Worst entity flying entity experiences entity ever the past three days entity Your airline entity needs entity to get it together Lost a customer entity with me,0
USAirways honest question entity how is a 1 way entity ticket entity from Charlotte entity your hub entity to LAX 2nd biggest city entity in USA entity almost 600,0
I hate you all RT JetBlue Our fleet entity s entity on fleek http entity t entity co entity uTdfqF5WPA,0
USAirways so you re going to make me wait that long on the phone entity line entity when you can help me that s part entity of the problem entity,0
JetBlue nothing entity but praise entity for you helping our lady entity make her flight entity to CHS tonight entity impressed,1
SouthwestAir you guys should stop doing service entity in Denver entity it s horrible I get stuck here every time entity I ve been here almost 24hrs,0
united you really screwed up dealing mechanical failure entity from Maui entity to San Francisco Poor entity communication entity bad help entity in getting connections entity,0
AmericanAir thanks entity keep me updated just hope I make either of my connections entity to Killeen Tx entity,1
AmericanAir flight entity 65 delayed over 4 hours entity on 2 22 had no GF meals entity despite my early request entity attendant entity seat entity fell on my leg entity badservice,0
JetBlue I am heading to JFK entity now just on principle entity alone to deal w my lost amp damaged bag entity jetblue jetbluesucks jfk badservice fail,0
United great way entity to start my vacation entity with an on time entity departure entity Looking forward to my global first class entity suite entity,1
AmericanAir thanks entity for the info entity Is there a number entity I can call to speak to a person entity It s going to take an hour entity to type it out,1
united airlines entity 1st amp only time entity I ever fly your airline entity What a disgrace entity JimTrotter NFL I should ve listened to your tweet entity HORRIBLE,0
JetBlue Ruth entity Slobodin Why not We d sure love entity to see you Ruth entity JustDoIt YouKnowYouWantTo you know me too well,1
AmericanAir Thanks entity but don t entity understand why they couldn t entity have used the tug entity at the next gate entity over ground entity crew entity took a break entity unacceptable,0
JetBlue shut up an turn entity on the tvs entity music entity,0
JetBlue CookJaycook123 the only update entity we get is that they have no idea entity when we will get an update Way entity to go hopeless,0
USAirways Hold time entity to book entity award travel entity from Gold entity status entity 4 HOURS entity and counting 4 days entity of calling usairwaysfail AmericanAir,0
united sitting entity in Denver entity airport entity waiting for a plane entity to be refueled For an hour entity and a half Hurry entity the fuck entity up United you fucking retards entity,0
SouthwestAir just sent it,0
AmericanAir after waiting for a delayed plane entity we sat on the plane entity for an hour entity waiting for a Late Flight entity passenger entity That s BS entity too,0
united mobile entity apps need construction entity from the ground entity up for each OS entity category entity It s expensive to get right,0
AmericanAir thanks entity for making this the worst flying experience entity ever 4 different planes entity of mechanical issues entity and 12 hours entity and counting,0
AmericanAir not only did you Cancelled Flight entity our flight entity from JFK entity and delay us by 29 hours entity you ve now lost 2 of our bags entity Worst entity airline entity ever,0
USAirways 4 hour entity hold entity finally Cancelled Flighted ticket entity sticking to delta Expedia who allow easy online Cancelled Flights entity refunds http t entity co RKVCZBpdCE,0
AmericanAir understand the weather entity but would be nice to hear an apology entity on the phone entity when you moved my flight entity to an inconvenient day entity,0
united I can t find any Late Flight entity evening entity flights entity Are there other airports entity that would have an overnight flight entity,0
united thx for checking in Never got through via phone entity On hold entity over hour entity How long is too long to wait on hold entity Ugh csfail,0
AmericanAir Reservation entity Line entity won t let me speak to a representative entity because they are too busy They literally disconnect you Why bother,0
USAirways oh great after a 5 hour entity delay entity we get to sit on the plane entity for another hour entity without it moving Flight entity 1137 has been awful,0
VirginAmerica thank you,1
USAirways Sb5551 Um WE knew this storm entity was coming Is why didn t entity USeless Air entity Staff entity accordingly u idiots entity,0
united once again you guys didn t entity let me down a four hour entity delay entity to Honolulu entity from Houston entity thanks entity for the train entity wreck entity of issues entity now coming,0
JetBlue thanks entity for not guarantee entity that you can not deli ever my bags entity to my hotel entity when bag entity missed connection entity sFO customerservicenot,0
USAirways Sitting on the runway entity at phl for the last 30 min entity because the correct weights entity for the flight entity aren t entity in the system entity jobfail,0
JetBlue loves Cancelled Flightling tickets entity and not telling their customers entity flyunited,0
JetBlue even tho the extra 5 lbs entity are still going on the plane entity just as a carry entity on Where is the sense entity What do you say to fat people entity,0
USAirways should give me free baggage entity for this mess entity,0
united Apollochplayers we just want to go home entity tonight entity why did you Cancelled Flight entity the last leg entity of our reserv w out our permission entity PH6RPS,0
JetBlue Why close prechk at 8PM on a Sunday entity at JFK entity annoying,0
SouthwestAir Yes entity but I like need my luggage entity before tomorrow entity morning entity,0
SouthwestAir Thanks entity for making good on PoteetTJ s entity Cancelled Flightled flight entity,1
USAirways thanks entity very much I got thru on the phone entity amp entity everything is fine Just love the website entity amp entity app Thanks entity for working on it,1
USAirways What is happening at Reagan entity Airport entity DCA Long lines entity and four people entity working checkIn unhappy DCA,0
united Bag entity was finally delivered and intact Thanks entity for your assistance entity,1
united involuntarily bumped your passenger entity and can t guarantee them another flight entity for three days entity,0
USAirways that s incorrect Four people entity last flight entity of the night entity with our bags entity horriblecustomerservice,0
JetBlue the big board entity says we aren t leaving until after 8 30,0
USAirways 3818 delayed blue skies entity all over whyisusairALWAYSDELAYED,0
AmericanAir emailed AAdvantage for status entity match entity still waiting Can entity t wait entity to move from united but help me out here,0
USAirways there is a travel entity advis for nyc and phil PA entity winter entity weather entity but U entity S entity Air entity hasn t posted one yet Can I still change flt wo pen,0
JetBlue Even though this flight entity 226 didn t entity have much needed hot beverages entity 4 us NY entity ers the landing entity was super smooth happytweet,1
JetBlue Cinnabon the two of you should team up to serve cinnabons on the flights entity BonsInTheSky,0
united UnitedAppeals gg8929 What kind entity of hypocrisy entity is that Only Cancelled Flightling tickets entity with bad exchange entity rate entity if in your advantage entity united,0
USAirways thank you,1
AmericanAir I m trying to reach the advantage entity department entity to add my number entity to a recent flight entity,0
united I m not a child entity I m someone entity who has an issue entity with flying and prepares ahead of time entity to reduce the distress entity caused by planes entity You,0
united this team entity added 30 mins entity on turnaround entity,0
USAirways seriously Every flight entity I have had the past 2 days entity has been delayed Every single one Terrible,0
united my PQMs and PQDs are no longer showing up correctly in my MileagePlus acct How can I get this fixed,0
united Fingers entity crossed amp its all intact Very disappointed with this experience entity as before this we were actually saying we enjoyed using you,0
united that s entity brilliant Thankyou so much Is it classed as part entity of carryon,1
united I shouldn t have to spend my own on a hotel entity because of a weather entity delay entity The weather entity being something COMPLETELY OUT entity OF MY CONTROL entity,0
united another fail for the United ticket entity agents entity in OKC LESS entity than helpful and could care less about our problems entity American entity here we come,0
SouthwestAir well my mom entity called earlier and you guys had her on hold entity for close to an hour entity,0
AmericanAir flight entity was 2488 out of EWR STOP entity AT entity DALLAS entity THEN entity TO LA entity I need to be in la entity tonight entity,0
VirginAmerica just landed in LAX an hour entity after I should of been here Your no Late Flight entity bag entity check entity is not business entity travel entity friendly nomorevirgin,0
USAirways Have you just given up,0
SouthwestAir bad weather entity and multiple entity Cancelled Flighted flights entity has us all scared Noted for next time entity,0
united It s the fact entity that an international should not be with out her bag entity and no sense entity of what s going on other than maintenance entity,0
I ve been trying to set up my phone entity interview entity for days entity and hoping the position entity won t be filled because the link entity doesn t entity work entity USAirways,0
SouthwestAir really shouldn t entity offer entity sweeps if your link entity isn entity t entity going to work B entity http t co nOfG0TQHYN,0
Haha JetBlue Our fleet entity s entity on fleek http entity t entity co entity KmaNLdQbh4,0
USAirways THE WORST entity in customer entity service entity USAirways Calling entity for over a month entity to book entity a flight entity poorcustomerservice usairwaysfflyer,0
AmericanAir again no special meal entity catered for me in F entity JFK entity LAX thankfully i m entity on qantas the rest entity of way entity i fear what youd NOT cater on that,0
JetBlue 4 min entity response entity time entity I m impressed I m in It s official trueblue JetBlue gets social,1
AmericanAir leaving over 20 minutes entity Late Flight entity No entity warnings entity or communication entity until we were 15 minutes entity Late Flight entity That s called shitty customer entity svc,0
SouthwestAir Great entity flight entity from Phoenix entity to Dallas entity tonight Great entity service entity and ON TIME entity Makes entity timieyancey very happy http entity t entity co entity TkVCMhbPim,1
united been on hold entity for almost two hours entity trying to talk to someone entity about a Cancelled Flighted flight entity tomorrow entity morning entity What do you suggest,0
united you are easily the worst company entity I have ever experienced You have lost someone entity s personal possessions entity amp you couldn t care entity less,0
VirginAmerica What is the reason entity for the delay entity of the departure entity of VX 413 from JFK entity this afternoon entity,0
SouthwestAir had to rebook through Atlanta entity amp entity now drive to Nashville entity Had to pay ridiculous price entity difference entity Bad entity weather good for business entity,0
AmericanAir or at the very least an explanation entity on why no one entity told me my flight entity was Cancelled Flightled,0
united I had the worst customer entity experience entity at Houston entity intl airport Your ground entity support entity even for staralliance members entity is a nightmare entity,0
SouthwestAir done messed up now I have planned a trip entity to CostaRica for pennies entity VacaTime,0
SouthwestAir I spoke to soon My bag entity was lost,0
JetBlue Haha Thanks entity You guys entity are great Unlike the nyjets GoPatriots,1
united thanks entity i will catch my conection,1
AmericanAir it s been 2 hrs entity of wait entity on the phone entity a worst customer entity services entity b entity trying to know where my suitcase entity Is and way entity MORE ANGRY,0
VirginAmerica Thanks entity for the lovely soft views entity travel SAN to SFO http entity t entity co entity CnctL7G1ef,1
united The first time entity I flew United was horrible thought entity I would give you a second chance entity There will NOT be a third disgruntled,0
united Your Loyalty entity Team entity basically flipped me off via phone entity but thanks entity Maybe Google entity loyalty entity and get back to me LOL,0
VirginAmerica for all my flight entity stuff entity wrong and did nothing entity about it Had worst flight entity ever,0
united at MSP w 3 employees entity trying to check in several hundred and the line entity is crazy might miss our plane entity be sure to thank these employees entity,0
AmericanAir wish you had a better mobile app You should look at the app from united as it is much more seemless to check in,0
USAirways AmericanAir as soon as I call customer entity service entity to speak to a representative entity I am disconnected,0
There were plenty entity of empty seats entity in coach entity united Your dissatisfaction entity is understood Crew entity members entity traveling for duty entity are pre booked on f entity,0
united I m rebooked Getting entity home entity 4 hours entity Late Flightr then planned What are the chances entity I ll ever see my bag entity again unhappytraveler,0
SouthwestAir crazy entity hold entity times entity today entity Over an hour entity now Help entity,0
JetBlue and they are telling me I got to get another hotel entity and food entity so spend more money entity because you guys made me miss my connection entity,0
united JedediahBila Why is United voted every year entity as one of the worst airlines entity Do enjoy that title entity You should give Jedediah free passes entity,0
united great decision entity making skills entity flight entity ops entity IAH bag entity makes a 10 minute entity connection entity and I don t flight entity pushed early Disappointed,0
SouthwestAir RT kkwhb Paid for early bird entity boarding entity and got B46 I said to lady well that system entity is about dead She didn t understand,0
AmericanAir that doesn t entity really answer my question entity Maybe if I provide more details entity you can give me clarification entity,0
USAirways your customer entity service entity is a joke entity First entity a mechanical Cancelled Flightation now weather On hold entity since 5 30 am No humans entity Pls call me,0
SouthwestAir nelsjeff 3 5 hrs entity Late Flightr no human interaction entity ended up ing a completely new flight entity so last flight entity out didn t entity sell out,0
united customer entity service entity is atrocious You have disrupted my travel entity plans entity you have lost my luggage entity and it is impossible to TALK TO A entity HUMAN entity,0
united Today entity was not your finest All could have been prevented by one gate entity agent entity advising 200 passengers entity,0
united thanx so much You followed through and emailed me a 1000 ticket entity voucher unitedairlines they do care,1
JetBlue is JFK entity still closed Tryna get out of Ft entity Lauderdale on flight entity 502 just want to get home entity to nyc,0
AmericanAir I even went to ticket counter entity and got no help entity,0
united what I don t understand isn entity t entity flight entity that I paid premium entity for getting Cancelled Flighted and the best you can do is next available flight entity,0
USAirways thanks entity for the seat entity that doesn t recline I m shocked I m not being asked to serve everyone drinks entity on the plane entity DoBetter,0
United come entity on reopen 1285 at ORD and clear your growing DC entity backlog entity,0
SouthwestAir it eventually arrived just seemed really slow,0
SouthwestAir well I HAD a car entity amp entity free place entity 2 stay entity had I known Unacceptable treatment entity from Spvsr Sally entity in Cleveland entity Disappointed,0
AmericanAir pretty lame response entity to a two paged single spaced letter entity http entity t entity co entity aCebo6ELPa,0
USAirways flt 5302 CLT to DAY entity supposed to depart 5 51 the 6 20 still no crew entity schedule entity contact the pilot entity,0
AmericanAir my seat entity is disgusting Old entity and dirty When are you going to refurbish this plane entity US entity Air entity 597 jfk entity to phx,0
AmericanAir is the company entity from hell entity with NO consideration entity for customers entity that give it hundreds of millions entity of dollars entity per year entity SMH,0
united you would think you would clean your ramps entity Our jet entity is stuck in the snow entity in Newark entity This would never happen with Delta entity,0
AmericanAir great job entity TYR entity ground entity crew entity now let s get this bird entity outta here Tell entity flight entity 3200 to wait on me be there in 45 mikes entity,1
SouthwestAir Kaneshow InternJohnRadio mrerickv THIS IS EVERYTHING now return that jet entity so we can go to Miami entity,0
united I am not digging the new mileage entity earning plan entity I would earn about 1 3 of the miles entity I do now Any changes entity to the award entity ticket entity prices entity,0
AmericanAir I fail to see how telling a caller entity that a bag entity may take 18 hours entity to get from JFK entity to Brooklyn entity is the best we can,0
AmericanAir oh it can get better apparently After making us wait for a gate entity psych Now we need you to de ice entity before coming to the gate entity,0
united lax29108m make it happen please else on a cruise entity with no luggage entity tomorrow entity,0
USAirways us air entity should be ashamed of this service entity on hold entity for hours entity No entity help entity from any representative entity just to reschedule due to weather,0
united Your social listening entity capabilities entity are awful if this is the reply entity for the context entity in which you were mentioned stevelord212,0
united d entity goodspeed We will follow up with our Maintenance entity team entity Thanks entity for the tweet entity KP entity THANK YOU United Cares entity,1
USAirways I m amazed at the lack entity of communication entity with the passengers entity,0
SouthwestAir LAX is almost a mess entity For some reason entity the express entity bag entity drop entity is slower than the full service entity line entity http entity t entity co entity ORY89eEGek,0
united is the worst Worst entity reservation entity policies entity Worst entity costumer entity service entity Worst entity worst worst Congrats Delta entity you re not that bad,0
JetBlue I ve experienced better service entity making connecting flight entity from united and AmericanAir badcustomerservice jfk entity pr entity,0
SouthwestAir Yes entity I figured an hour entity was a long enough time entity to hold before giving up Can entity somebody entity call me,0
JetBlue what is happening with the flight entity from FLL to SFO Why the delay entity and the reroute,0
SouthwestAir my flight entity was delayed 4 hrs entity I m 5 months entity pregnant amp entity supposed to be caring for my mom entity whose in surgery entity now Very upset,0
AmericanAir looks like I have Best I can hope for I guess It s on us air so I don t think I ll get miles entity on Alaska entity Which sucks,0
SouthwestAir give us some more clever advertising entity about bagsflyfree is that because badpolicy allows you to cheatcustomers,0
united no they were to busy taking to each other and I needed to get to an audition entity,0
USAirways flt 470 Tampa entity to CLT is very Late Flight entity gonna miss entity conn to BOS what can you do,0
USAirways how about now getting us the rest entity of our bags entity please We only received 2 of 5 Can entity you help with that,0
Eliza amp entity I cheated on u AmericanAir with AirTahitiNui amp it was a lovely flight entity But we ll be back Lots entity,1
AmericanAir we are waiting flight entity 919 We are at JFK entity for about 24h NewYork 919 viracopos AmericanAirlines http entity t entity co entity 3FheS0lPMU,0
SouthwestAir I always brag about ur service entity but very disappointed today entity Apparently I ll be sleeping on floor entity of Dallas entity airport entity tonight entity,0
AmericanAir seriously there aren t entity any reps entity available to take phone entity calls entity Even for platinum entity,0
JetBlue everyone is here but our pilots entity are no where to be found and my last flight entity the plane entity was dirty that I had to clean my area entity amp seat entity,0
USAirways YOU ARE THE BEST entity YOU ARE AMAZING FOLLOW ME entity PLEASE,1
SouthwestAir rocks entity Open entity letter entity to flight entity attendant entity http entity t entity co entity zFrOINPSzI lt my child entity was inspired Thank you,1
USAirways Sitting at the gate entity on Flight entity 719 for an hour entity due to Sabre entity being down What backup entity plan entity is in place entity if Sabre entity cannot be fixed,0
USAirways booked an award entity ticket entity recently now same ticket entity is less miles entity how do I contact you without using the online form entity or phone entity,0
united I hadn t filed a refund entity claim entity as I was told there was no charge entity by your DM entity This is disputed by my bank entity hence why I would like 1 2,0
SouthwestAir I owe you an apology entity My tweet entity was out of frustration entity not constructive criticism entity I m a SW entity fan entity amp entity LOVE entity your service entity,1
USAirways likelihood entity of PHL to BDL actually leaving tonight 2 hour entity delay entity so far,0
AmericanAir AA45 JFK entity to LAS,0
AmericanAir once again flying AA4285 once again 60 min entity delay entity because of mechanical issues entity Perhaps you should consider maintenance entity,0
Southwestair is this account entity even aware of the destinationdragons contest The one youre fucking up for me,0
united service entity staff entity to is less than friendly,0
AmericanAir I need to speak to a REAL entity PERSON entity My flight entity was Cancelled Flightled with no explanation entity and I ve been on hold entity for more than 3 hours entity,0
SouthwestAir but to make us tru to find space entity in other flights entity This customer entity service entity is as bad as SpiritAirlines,0
AmericanAir can you tell me why all flights entity from XNA 2 DFW are Cancelled Flightled for tomorrow entity morning entity already,0
SouthwestAir nice work entity on the update entity,1
VirginAmerica cool picture entity of another VirginAmerica plane entity off our wing What a site entity http entity t co 5B2agFd8c4,1
JetBlue credit entity to you for replying I ll look forward to hopefully one of those 103 on my flight entity home entity tonight entity,1
united One of your workers entity refused to give me her name entity as a reference entity for my notes entity Her tone entity amp entity language entity was very unprofessional,0
united and those three people entity were awesome working very long hours entity It is easy to say sorry on Twitter entity but you should help your ppl EWR,0
SouthwestAir Booked 6mos early paid for Early check entity in was ASSIGNED boarding here 3hrs early and you deleted me in error entity LAS2BUF,0
AmericanAir To add I have to get up to go to work tomorrow entity am I don t entity like having to wait up until 12 or Late Flightr CS entity sucks entity,0
united time entity to give up my 1K status entity and switch to Delta entity you are so terrible I can t even describe,0
SouthwestAir No entity We were in a large group entity Majority entity of the 30 bags entity were soaked,0
JetBlue I was believing you for a minute entity but we just got delayed for a 3rd time entity,0
united after having to now TAG MY OWN bags entity at the airport entity I was hoping they would actually arrive WITH me here s hoping they arrive,0
united Sure did Only waited about 15min Yay entity,1
JetBlue thanks entity,1
united rikrik What made you come to this Can we help you with anything JP inconvience,0
united no wheelchairs entity,0
united I am VERY disappointed with SilverAirways as your partner entity No communication entity 2 extremely Late Flight entity flights entity Really all around horrible,0
SouthwestAir On my flight entity today entity from RSW to GRR I was able to snag a free SW entity Agent entity to check for me It looks like we are finally all set entity,1
USAirways oh yay Now gate agents entity decide not to deal with upgrade list entity and just bump up whoever is closest,0
united thank you,1
AmericanAir ok There is no one entity at the airport entity that is helping us Another customer entity got told the flight entity isn entity t entity leaving till entity 1220,0
AmericanAir I ve been trying to get through to reservations entity since yesterday entity to make a change entity to a reservation entity hold entity when will it be up,0
AmericanAir cost me 1 day entity of vacation entity 350 and all I got was a rude woman entity tell me to go to another country entity and figure entity out how to get,0
USAirways disappointment entity Making own arrangements entity for me amp my sleeping toddler entity with zero assistance entity from USAir is maddening,0
AmericanAir UNAmerican Airlines entity just lies entity and poor customer entity services entity,0
USAirways how hard is it to unload bags entity in order entity of arrival entity 45 mins entity and counting for flight entity 699,0
United will you fill it Yes entity they will Thanks BringYourOwn kleankanteen http entity t entity co entity daaa0rqBXW,1
united I was only trying to get my emails entity What are you talking about What most business entity people entity expect from airline entity wifi entity,0
SouthwestAir TheEllenShow Imaginedragons kdepetro313 what a great first night entity DestinationDragons http entity t entity co entity N3LrFo4UaY,1
united how about after 2 5 hrs entity at ORD another 5 on the tarmac entity refuse entity to move me to an earlier flight entity you make it up to me iflyalot bs entity,0
USAirways Oh entity certainly And now I have two 275 pending transactions entity on my bank entity account entity Really happy that I was charged double,0
VirginAmerica thanks entity so much,1
united can you not see the thread entity,0
JetBlue thank you Appreciate that,1
JetBlue all taken care entity of Other then the dropped call entity and the total half hour entity wait entity love entity jetblue,0
united for the record entity Rozana at Newark entity was lovely and helpful choosekind,1
SouthwestAir why would I want to when the last time entity I did you screwed me out of my early boarding entity that I PAID FOR,0
SouthwestAir Rapid entity Rewards entity program entity sold me short Lasttweetaboutthis but still disappointed,0
JetBlue received a voucher entity but if you want to improve relations entity be up front with passengers entity,0
USAirways 59 minutes entity now Nice entity customer entity service entity you got going on,0
united also doesn t entity help me I m a very frequent flier entity and united premiere entity gold entity Apparently that means nothing entity,0
united get your act entity right You just lost customers entity because your staff entity wouldn t entity let us take our approved carry entity on on a half entity empty flight entity,0
AmericanAir Cancelled Flighting my flight entity today entity because of weather entity in Dallas entity without being charged,0
united is the worst http entity t entity co entity 27aitZl6nd,0
JetBlue I m on flt 700 lax to FLL both ppl are sleeping so Id entity rather not disturb in flight entity Tried to dl movie entity no go http t co Nh2i9ZlzMk,0
SouthwestAir got it taken care entity of thank you lt 3,1
JetBlue amybruni No entity wifi entity on this flight entity so we can t tweet entity you our Oscar entity party entity pics entity at 37 000ft bluecarpet SEA entity BOS entity,0
USAirways nburnside26 U entity hate entity delays entity too But u have her amp entity are holding her hostage entity GoingForGreatnessFAIL,0
SouthwestAir Had a bad experience entity with them last week entity They broke my bicycle entity that I had brought with me to do a bike entity ride entity in Fla Why,0
united The bright side entity would be keeping the promise entity that was made to me Hope entity you re having a good night entity Thanks entity,0
VirginAmerica Do entity you guys know your check entity in links entity from emails entity are broken http t entity co entity 2npXB6oBMr,0
jetblue I hate you for this https entity t entity co entity g4WwR6VBRQ,0
united We ve let you know how to help the millions entity of customers entity you ve treated like garbage entity It s no coincidence entity ur ranked WORST entity airline entity,0
united what the hell entity Flight entity 746 Delayed since 3 pm entity finally boarded and now sitting on the tarmac entity Is this f amp entity amp entity cking plane entity Ever leaving,0
SouthwestAir Sort entity of but I m arriving a day entity Late Flight entity and have to incur overnight costs entity in a connecting city entity Not cool at all,0
united How can I file a claim entity when your agents entity won t let me speak to a supervisor entity My claim entity number entity is expired because you WON T find my bag entity,0
AmericanAir If I miss saying goodbye entity to my friend entity cause entity of your crappy service entity I swear you will never hear the end entity of it AmericanAirlines,0
AmericanAir NY entity NJairports Do entity you guys teach poor customer entity service entity or is it just part entity of an american dream entity,0
USAirways I cant make it to airport roads entity are to bad in DFW and no one entity is answering the phones entity and the website entity is down How do I reschedule,0
USAirways Thanks entity for showing interest entity 3880 to Greenville entity SC entity,0
united iCloud it is not there yet PLEASE HELP entity 917 703 1472,0
AmericanAir Can entity care less if youre without your bags entity for a day entity or a week entity Ive been 3 stories entity in the last 3 hours entity I WANT MY BAG entity,0
united so what s the solution entity,0
USAirways it s been three weeks entity since I was specifically told I would get a call entity back from your folks entity in AZ entity should I keep being patient,0
AmericanAir stranded for 24 hours entity in MIA Patrick entity casimir has been the ONLY AA entity staff entity to apologize for the great inconvenience entity unreal,0
USAirways great job entity today entity In ruining 45 people entity s vacation entity Thanks entity to your incompetent entity pilot entity and staff entity we have all now missed our flights entity,0
USAirways job entity well done from your Philly employee entity running check entity in today entity Tabitha helped us in an emergency entity amp entity vacation entity saved,1
united love entity being told you would issue a refund entity when you couldn t get us out of the way entity of a hurricane entity to have it denied,1
united your website entity is fucked up Now instead of a 416 flight entity I should ve had yesterday entity it s 514 today entity Thanks entity,0
AmericanAir way entity to ruin a vacation entity my brother entity has called all night entity and had multiple places entity in line entity only to get dead air entity on call entity back,0
AmericanAir But Eagle entity is always Late Flight entity,0
SouthwestAir thanks entity but they told him he couldn t a few hours entity ago then my plane entity left after I tried to do it Stuck waiting for hours entity now,0
USAirways AmericanAir me after arriving at 8 41am for a flight entity scheduled to depart at 8 57am doors entity closed no agents entity,0
SouthwestAir have sent you a DM entity with the details entity Thanks entity,1
USAirways 1500 characters entity are not enough to convey the issue entity Was entity directed to emailmailto customer entity relations entity usairways com unmonitored BAD entity,0
united good fly entity United businessFirst,1
USAirways TheHaileyTate Another blatant lie entity from USAirways,0
USAirways you are supposed to be in the business entity of belong customers entity not humiliating them,0
united this is atrocious customer entity service entity,0
united I m in Denver entity my bag entity is in San Jose See entity something wrong here,0
united 202 88 is the difference entity between the booked flights entity do you want screen shots entity,0
united 1007 Houston entity Bogota entity with an engine entity problem entity mechanics entity trying to fix the problem entity safety entity first better to change the plane entity,0
united Thanks entity I will,1
AmericanAir Define sincerely Your actions entity do not reflect what you re saying in a poor attempt entity to redeem yourselves on social media entity,0
united You know what the United Club entity needs Power entity MOAR power entity Insufficient outlets entity for the RoadWarrior ORD,0
united holy entity high speed entity internet entity batman entity Speeds entity at United Club entity at IAD are insanely fast Thanks entity,1
AmericanAir Shout entity out to all the ground entity crews working in the cold Thanks entity for what y entity all do amp social media entity team entity for customer entity service entity,1
USAirways but in the meantime entity I ll be sleeping on a park entity bench entity on dadeland st Thanks entity guys entity,0
JetBlue thank you will do You guy are awesome,1
USAirways will you please update your website entity with the most current flight entity status entity And update your customer entity service entity phone entity on google entity thx,0
AmericanAir I have no transportation entity to and going to some other city entity and getting to NY entity sometime on Wed entity I m sorry that s not gonna cut entity,0
AmericanAir ok thanks you Have a great night entity AA entity team entity,1
JetBlue I ll pass entity along the advice entity You guys rock,1
AmericanAir been calling for over 24hrs now and getting no where but told to call back by the automated system entity is extremely frustrating,0
JetBlue No entity worries entity Delay entity was minor and dealt with nicely It was captain entity of flight entity 2324 by the way entity,1
JetBlue it s been a while entity since I ve angry tweeted an airline entity Apparently you read my mind entity before I could bitch Thank you for the credit entity,1
VirginAmerica They were very understanding and helped me out Thx Comps entity,1
AmericanAir but seriously if my cats entity dead I m going to be pissed very thankful because it is evil and wants my soul entity,0
united crashed trying to check in,0
AmericanAir cannot understand how you are part of entity oneworld all other member treat entity their customers fairly entity tcf oldplanes damageluggage,0
JetBlue appreciate the response entity but already spoke to a MCO and their response entity was There is nothing entity we can do idk if that s what you mean,0
AmericanAir spent 8 for the choppiest feed entity of Whiplash entity ever americanairlinesfail iwantmymoneyback,0
AmericanAir I haven t been rebooked I called and left my number entity for a callback entity but haven t entity heard anything and my flight entity is tomorrow entity,0
JetBlue there is no supervisor entity available so they couldn t entity do anything,0
united Such as deodorant shampoo entity toothpaste entity Seems like that would be limited to 70oz correct,0
USAirways Many thanks entity for your reply entity http entity t co 6CGFv02gzb,1
USAirways I did they are busy,0
JetBlue You guys really suck I just spent 40 minutes entity on the phone entity linking my credits entity to my account entity They are still NOT there 1 2,0
united Where are my bags entity They weren t entity in LAX like your promised 9 out of 10 things entity today entity were a mess entity today entity because of you,0
